id	level?	var_of_level?	effect1_desc	effect2_desc	effect3_desc?
3830	1	1	HP Recovery +0.2		
3831	1	1	MP Recovery +0.2		
3832	1	1	CP Recovery +0.2		
3833	1	1	Dodge +1.6		
3834	1	1	Accuracy +1.6		
3835	1	1	Critical +15.5		
3836	1	1	P. Def. +8.6	M. Def. +6.9	
3837	1	1	P. Def. +8.6	Maximum HP +21.8	
3838	1	1	P. Def. +8.6	Maximum MP +24.4	
3839	1	1	P. Def. +8.6	Maximum CP +32.9	
3840	1	1	P. Def. +8.6	P. Atk. +4.1	
3841	1	1	P. Def. +8.6	M. Atk. +4.7	
3842	1	1	P. Def. +8.6	HP Recovery +0.1	
3843	1	1	P. Def. +8.6	MP Recovery +0.1	
3844	1	1	P. Def. +8.6	CP Recovery +0.1	
3845	1	1	P. Def. +8.6	Dodge +0.8	
3846	1	1	P. Def. +8.6	Accuracy +0.8	
3847	1	1	P. Def. +8.6	Critical +7.8	
3848	1	1	M. Def. +6.9	Maximum HP +21.8	
3849	1	1	M. Def. +6.9	Maximum MP +24.4	
3850	1	1	M. Def. +6.9	Maximum CP +32.9	
3851	1	1	M. Def. +6.9	P. Atk. +4.1	
3852	1	1	M. Def. +6.9	M. Atk. +4.7	
3853	1	1	M. Def. +6.9	HP Recovery +0.1	
3854	1	1	M. Def. +6.9	MP Recovery +0.1	
3855	1	1	M. Def. +6.9	CP Recovery +0.1	
3856	1	1	M. Def. +6.9	Dodge +0.8	
3857	1	1	M. Def. +6.9	Accuracy +0.8	
3858	1	1	M. Def. +6.9	Critical +7.8	
3859	1	1	Maximum HP +21.8	Maximum MP +24.4	
3860	1	1	Maximum HP +21.8	Maximum CP +32.9	
3861	1	1	Maximum HP +21.8	P. Atk. +4.1	
3862	1	1	Maximum HP +21.8	M. Atk. +4.7	
3863	1	1	Maximum HP +21.8	HP Recovery +0.1	
3864	1	1	Maximum HP +21.8	MP Recovery +0.1	
3865	1	1	Maximum HP +21.8	CP Recovery +0.1	
3866	1	1	Maximum HP +21.8	Dodge +0.8	
3867	1	1	Maximum HP +21.8	Accuracy +0.8	
3868	1	1	Maximum HP +21.8	Critical +7.8	
3869	1	1	Maximum MP +24.4	Maximum CP +32.9	
3870	1	1	Maximum MP +24.4	P. Atk. +4.1	
3871	1	1	Maximum MP +24.4	M. Atk. +4.7	
3872	1	1	Maximum MP +24.4	HP Recovery +0.1	
3873	1	1	Maximum MP +24.4	MP Recovery +0.1	
3874	1	1	Maximum MP +24.4	CP Recovery +0.1	
3875	1	1	Maximum MP +24.4	Dodge +0.8	
3876	1	1	Maximum MP +24.4	Accuracy +0.8	
3877	1	1	Maximum MP +24.4	Critical +7.8	
3878	1	1	Maximum CP +32.9	P. Atk. +4.1	
3879	1	1	Maximum CP +32.9	M. Atk. +4.7	
3880	1	1	Maximum CP +32.9	HP Recovery +0.1	
3881	1	1	Maximum CP +32.9	MP Recovery +0.1	
3882	1	1	Maximum CP +32.9	CP Recovery +0.1	
3883	1	1	Maximum CP +32.9	Dodge +0.8	
3884	1	1	Maximum CP +32.9	Accuracy +0.8	
3885	1	1	Maximum CP +32.9	Critical +7.8	
3886	1	1	P. Atk. +4.1	M. Atk. +4.7	
3887	1	1	P. Atk. +4.1	HP Recovery +0.1	
3888	1	1	P. Atk. +4.1	MP Recovery +0.1	
3889	1	1	P. Atk. +4.1	CP Recovery +0.1	
3890	1	1	P. Atk. +4.1	Dodge +0.8	
3891	1	1	P. Atk. +4.1	Accuracy +0.8	
3892	1	1	P. Atk. +4.1	Critical +7.8	
3893	1	1	M. Atk. +4.7	HP Recovery +0.1	
3894	1	1	M. Atk. +4.7	MP Recovery +0.1	
3895	1	1	M. Atk. +4.7	CP Recovery +0.1	
3896	1	1	M. Atk. +4.7	Dodge +0.8	
3897	1	1	M. Atk. +4.7	Accuracy +0.8	
3898	1	1	M. Atk. +4.7	Critical +7.8	
3899	1	1	HP Recovery +0.1	MP Recovery +0.1	
3900	1	1	HP Recovery +0.1	CP Recovery +0.1	
3901	1	1	HP Recovery +0.1	Dodge +0.8	
3902	1	1	HP Recovery +0.1	Accuracy +0.8	
3903	1	1	HP Recovery +0.1	Critical +7.8	
3904	1	1	MP Recovery +0.1	CP Recovery +0.1	
3905	1	1	MP Recovery +0.1	Dodge +0.8	
3906	1	1	MP Recovery +0.1	Accuracy +0.8	
3907	1	1	MP Recovery +0.1	Critical +7.8	
3908	1	1	CP Recovery +0.1	Dodge +0.8	
3909	1	1	CP Recovery +0.1	Accuracy +0.8	
3910	1	1	CP Recovery +0.1	Critical +7.8	
3911	1	1	Dodge +0.8	Accuracy +0.8	
3912	1	1	Dodge +0.8	Critical +7.8	
3913	1	1	Accuracy +0.8	Critical +7.8	
3914	1	1	P. Def. +17.5		
3915	1	1	M. Def. +13.9		
3916	1	1	Maximum HP +44.4		
3917	1	1	Maximum MP +49.9		
3918	1	1	Maximum CP +67		
3919	1	1	P. Atk. +8.9		
3920	1	1	M. Atk. +10.2		
3921	1	1	HP Recovery +0.2		
3922	1	1	MP Recovery +0.1		
3923	1	1	CP Recovery +0.2		
3924	1	1	Dodge +1.5		
3925	1	1	Accuracy +1.5		
3926	1	1	Critical +16.8		
3927	1	1	P. Def. +8.7	M. Def. +6.9	
3928	1	1	P. Def. +8.7	Maximum HP +22.2	
3929	1	1	P. Def. +8.7	Maximum MP +24.9	
3930	1	1	P. Def. +8.7	Maximum CP +33.5	
3931	1	1	P. Def. +8.7	P. Atk. +4.4	
3932	1	1	P. Def. +8.7	M. Atk. +5.1	
3933	1	1	P. Def. +8.7	HP Recovery +0.1	
3934	1	1	P. Def. +8.7	MP Recovery +0.1	
3935	1	1	P. Def. +8.7	CP Recovery +0.1	
3936	1	1	P. Def. +8.7	Dodge +0.8	
3937	1	1	P. Def. +8.7	Accuracy +0.8	
3938	1	1	P. Def. +8.7	Critical +8.4	
3939	1	1	M. Def. +6.9	Maximum HP +22.2	
3940	1	1	M. Def. +6.9	Maximum MP +24.9	
3941	1	1	M. Def. +6.9	Maximum CP +33.5	
3942	1	1	M. Def. +6.9	P. Atk. +4.4	
3943	1	1	M. Def. +6.9	M. Atk. +5.1	
3944	1	1	M. Def. +6.9	HP Recovery +0.1	
3945	1	1	M. Def. +6.9	MP Recovery +0.1	
3946	1	1	M. Def. +6.9	CP Recovery +0.1	
3947	1	1	M. Def. +6.9	Dodge +0.8	
3948	1	1	M. Def. +6.9	Accuracy +0.8	
3949	1	1	M. Def. +6.9	Critical +8.4	
3950	1	1	Maximum HP +22.2	Maximum MP +24.9	
3951	1	1	Maximum HP +22.2	Maximum CP +33.5	
3952	1	1	Maximum HP +22.2	P. Atk. +4.4	
3953	1	1	Maximum HP +22.2	M. Atk. +5.1	
3954	1	1	Maximum HP +22.2	HP Recovery +0.1	
3955	1	1	Maximum HP +22.2	MP Recovery +0.1	
3956	1	1	Maximum HP +22.2	CP Recovery +0.1	
3957	1	1	Maximum HP +22.2	Dodge +0.8	
3958	1	1	Maximum HP +22.2	Accuracy +0.8	
3959	1	1	Maximum HP +22.2	Critical +8.4	
3960	1	1	Maximum MP +24.9	Maximum CP +33.5	
3961	1	1	Maximum MP +24.9	P. Atk. +4.4	
3962	1	1	Maximum MP +24.9	M. Atk. +5.1	
3963	1	1	Maximum MP +24.9	HP Recovery +0.1	
3964	1	1	Maximum MP +24.9	MP Recovery +0.1	
3965	1	1	Maximum MP +24.9	CP Recovery +0.1	
3966	1	1	Maximum MP +24.9	Dodge +0.8	
3967	1	1	Maximum MP +24.9	Accuracy +0.8	
3968	1	1	Maximum MP +24.9	Critical +8.4	
3969	1	1	Maximum CP +33.5	P. Atk. +4.4	
3970	1	1	Maximum CP +33.5	M. Atk. +5.1	
3971	1	1	Maximum CP +33.5	HP Recovery +0.1	
3972	1	1	Maximum CP +33.5	MP Recovery +0.1	
3973	1	1	Maximum CP +33.5	CP Recovery +0.1	
3974	1	1	Maximum CP +33.5	Dodge +0.8	
3975	1	1	Maximum CP +33.5	Accuracy +0.8	
3976	1	1	Maximum CP +33.5	Critical +8.4	
3977	1	1	P. Atk. +4.4	M. Atk. +5.1	
3978	1	1	P. Atk. +4.4	HP Recovery +0.1	
3979	1	1	P. Atk. +4.4	MP Recovery +0.1	
3980	1	1	P. Atk. +4.4	CP Recovery +0.1	
3981	1	1	P. Atk. +4.4	Dodge +0.8	
3982	1	1	P. Atk. +4.4	Accuracy +0.8	
3983	1	1	P. Atk. +4.4	Critical +8.4	
3984	1	1	M. Atk. +5.1	HP Recovery +0.1	
3985	1	1	M. Atk. +5.1	MP Recovery +0.1	
3986	1	1	M. Atk. +5.1	CP Recovery +0.1	
3987	1	1	M. Atk. +5.1	Dodge +0.8	
3988	1	1	M. Atk. +5.1	Accuracy +0.8	
3989	1	1	M. Atk. +5.1	Critical +8.4	
3990	1	1	HP Recovery +0.1	MP Recovery +0.1	
3991	1	1	HP Recovery +0.1	CP Recovery +0.1	
3992	1	1	HP Recovery +0.1	Dodge +0.8	
3993	1	1	HP Recovery +0.1	Accuracy +0.8	
3994	1	1	HP Recovery +0.1	Critical +8.4	
3995	1	1	MP Recovery +0.1	CP Recovery +0.1	
3996	1	1	MP Recovery +0.1	Dodge +0.8	
3997	1	1	MP Recovery +0.1	Accuracy +0.8	
3998	1	1	MP Recovery +0.1	Critical +8.4	
3999	1	1	CP Recovery +0.1	Dodge +0.8	
4000	1	1	CP Recovery +0.1	Accuracy +0.8	
4001	1	1	CP Recovery +0.1	Critical +8.4	
4002	1	1	Dodge +0.8	Accuracy +0.8	
4003	1	1	Dodge +0.8	Critical +8.4	
4004	1	1	Accuracy +0.8	Critical +8.4	
4005	1	1	P. Def. +18.3		
4006	1	1	M. Def. +14.7		
4007	1	1	Maximum HP +46.4		
4008	1	1	Maximum MP +53.5		
4009	1	1	Maximum CP +70.1		
4010	1	1	P. Atk. +9.7		
4011	1	1	M. Atk. +11.2		
4012	1	1	HP Recovery +0.2		
4013	1	1	MP Recovery +0.1		
4014	1	1	CP Recovery +0.2		
4015	1	1	Dodge +1.7		
4016	1	1	Accuracy +1.7		
4017	1	1	Critical +18.8		
4018	1	1	P. Def. +9.5	M. Def. +7	
4019	1	1	P. Def. +9.5	Maximum HP +22.2	
4020	1	1	P. Def. +9.5	Maximum MP +25.7	
4021	1	1	P. Def. +9.5	Maximum CP +33.6	
4022	1	1	P. Def. +9.5	P. Atk. +4.6	
4023	1	1	P. Def. +9.5	M. Atk. +5.4	
4024	1	1	P. Def. +9.5	HP Recovery +0.1	
4025	1	1	P. Def. +9.5	MP Recovery +0.1	
4026	1	1	P. Def. +9.5	CP Recovery +0.1	
4027	1	1	P. Def. +9.5	Dodge +0.8	
4028	1	1	P. Def. +9.5	Accuracy +0.8	
4029	1	1	P. Def. +9.5	Critical +8.9	
4030	1	1	M. Def. +7.6	Maximum HP +22.2	
4031	1	1	M. Def. +7.6	Maximum MP +25.7	
4032	1	1	M. Def. +7.6	Maximum CP +33.6	
4033	1	1	M. Def. +7.6	P. Atk. +4.6	
4034	1	1	M. Def. +7.6	M. Atk. +5.4	
4035	1	1	M. Def. +7.6	HP Recovery +0.1	
4036	1	1	M. Def. +7.6	MP Recovery +0.1	
4037	1	1	M. Def. +7.6	CP Recovery +0.1	
4038	1	1	M. Def. +7.6	Dodge +0.8	
4039	1	1	M. Def. +7.6	Accuracy +0.8	
4040	1	1	M. Def. +7.6	Critical +8.9	
4041	1	1	Maximum HP +24.1	Maximum MP +25.7	
4042	1	1	Maximum HP +24.1	Maximum CP +33.6	
4043	1	1	Maximum HP +24.1	P. Atk. +4.6	
4044	1	1	Maximum HP +24.1	M. Atk. +5.4	
4045	1	1	Maximum HP +24.1	HP Recovery +0.1	
4046	1	1	Maximum HP +24.1	MP Recovery +0.1	
4047	1	1	Maximum HP +24.1	CP Recovery +0.1	
4048	1	1	Maximum HP +24.1	Dodge +0.8	
4049	1	1	Maximum HP +24.1	Accuracy +0.8	
4050	1	1	Maximum HP +24.1	Critical +8.9	
4051	1	1	Maximum MP +27.8	Maximum CP +33.6	
4052	1	1	Maximum MP +27.8	P. Atk. +4.6	
4053	1	1	Maximum MP +27.8	M. Atk. +5.4	
4054	1	1	Maximum MP +27.8	HP Recovery +0.1	
4055	1	1	Maximum MP +27.8	MP Recovery +0.1	
4056	1	1	Maximum MP +27.8	CP Recovery +0.1	
4057	1	1	Maximum MP +27.8	Dodge +0.8	
4058	1	1	Maximum MP +27.8	Accuracy +0.8	
4059	1	1	Maximum MP +27.8	Critical +8.9	
4060	1	1	Maximum CP +36.4	P. Atk. +4.6	
4061	1	1	Maximum CP +36.4	M. Atk. +5.4	
4062	1	1	Maximum CP +36.4	HP Recovery +0.1	
4063	1	1	Maximum CP +36.4	MP Recovery +0.1	
4064	1	1	Maximum CP +36.4	CP Recovery +0.1	
4065	1	1	Maximum CP +36.4	Dodge +0.8	
4066	1	1	Maximum CP +36.4	Accuracy +0.8	
4067	1	1	Maximum CP +36.4	Critical +8.9	
4068	1	1	P. Atk. +5	M. Atk. +5.4	
4069	1	1	P. Atk. +5	HP Recovery +0.1	
4070	1	1	P. Atk. +5	MP Recovery +0.1	
4071	1	1	P. Atk. +5	CP Recovery +0.1	
4072	1	1	P. Atk. +5	Dodge +0.8	
4073	1	1	P. Atk. +5	Accuracy +0.8	
4074	1	1	P. Atk. +5	Critical +8.9	
4075	1	1	M. Atk. +5.8	HP Recovery +0.1	
4076	1	1	M. Atk. +5.8	MP Recovery +0.1	
4077	1	1	M. Atk. +5.8	CP Recovery +0.1	
4078	1	1	M. Atk. +5.8	Dodge +0.8	
4079	1	1	M. Atk. +5.8	Accuracy +0.8	
4080	1	1	M. Atk. +5.8	Critical +8.9	
4081	1	1	HP Recovery +0.1	MP Recovery +0.1	
4082	1	1	HP Recovery +0.1	CP Recovery +0.1	
4083	1	1	HP Recovery +0.1	Dodge +0.8	
4084	1	1	HP Recovery +0.1	Accuracy +0.8	
4085	1	1	HP Recovery +0.1	Critical +8.9	
4086	1	1	MP Recovery +0.1	CP Recovery +0.1	
4087	1	1	MP Recovery +0.1	Dodge +0.8	
4088	1	1	MP Recovery +0.1	Accuracy +0.8	
4089	1	1	MP Recovery +0.1	Critical +8.9	
4090	1	1	CP Recovery +0.1	Dodge +0.8	
4091	1	1	CP Recovery +0.1	Accuracy +0.8	
4092	1	1	CP Recovery +0.1	Critical +8.9	
4093	1	1	Dodge +0.9	Accuracy +0.8	
4094	1	1	Dodge +0.9	Critical +8.9	
4095	1	1	Accuracy +0.9	Critical +8.9	
4096	1	1	P. Def. +18.1		
4097	1	1	M. Def. +14.6		
4098	1	1	Maximum HP +46.2		
4099	1	1	Maximum MP +53.7		
4100	1	1	Maximum CP +69.8		
4101	1	1	P. Atk. +10.1		
4102	1	1	M. Atk. +11.7		
4103	1	1	HP Recovery +0.3		
4104	1	1	MP Recovery +0.1		
4105	1	1	CP Recovery +0.3		
4106	1	1	Dodge +1.7		
4107	1	1	Accuracy +1.7		
4108	1	1	Critical +18.8		
4109	1	1	P. Def. +9.4	M. Def. +6.9	
4110	1	1	P. Def. +9.4	Maximum HP +22.1	
4111	1	1	P. Def. +9.4	Maximum MP +25.7	
4112	1	1	P. Def. +9.4	Maximum CP +33.4	
4113	1	1	P. Def. +9.4	P. Atk. +4.8	
4114	1	1	P. Def. +9.4	M. Atk. +5.5	
4115	1	1	P. Def. +9.4	HP Recovery +0.1	
4116	1	1	P. Def. +9.4	MP Recovery +0.1	
4117	1	1	P. Def. +9.4	CP Recovery +0.1	
4118	1	1	P. Def. +9.4	Dodge +0.8	
4119	1	1	P. Def. +9.4	Accuracy +0.8	
4120	1	1	P. Def. +9.4	Critical +8.9	
4121	1	1	M. Def. +7.6	Maximum HP +22.1	
4122	1	1	M. Def. +7.6	Maximum MP +25.7	
4123	1	1	M. Def. +7.6	Maximum CP +33.4	
4124	1	1	M. Def. +7.6	P. Atk. +4.8	
4125	1	1	M. Def. +7.6	M. Atk. +5.5	
4126	1	1	M. Def. +7.6	HP Recovery +0.1	
4127	1	1	M. Def. +7.6	MP Recovery +0.1	
4128	1	1	M. Def. +7.6	CP Recovery +0.1	
4129	1	1	M. Def. +7.6	Dodge +0.8	
4130	1	1	M. Def. +7.6	Accuracy +0.8	
4131	1	1	M. Def. +7.6	Critical +8.9	
4132	1	1	Maximum HP +24.1	Maximum MP +25.7	
4133	1	1	Maximum HP +24.1	Maximum CP +33.4	
4134	1	1	Maximum HP +24.1	P. Atk. +4.8	
4135	1	1	Maximum HP +24.1	M. Atk. +5.5	
4136	1	1	Maximum HP +24.1	HP Recovery +0.1	
4137	1	1	Maximum HP +24.1	MP Recovery +0.1	
4138	1	1	Maximum HP +24.1	CP Recovery +0.1	
4139	1	1	Maximum HP +24.1	Dodge +0.8	
4140	1	1	Maximum HP +24.1	Accuracy +0.8	
4141	1	1	Maximum HP +24.1	Critical +8.9	
4142	1	1	Maximum MP +28	Maximum CP +33.4	
4143	1	1	Maximum MP +28	P. Atk. +4.8	
4144	1	1	Maximum MP +28	M. Atk. +5.5	
4145	1	1	Maximum MP +28	HP Recovery +0.1	
4146	1	1	Maximum MP +28	MP Recovery +0.1	
4147	1	1	Maximum MP +28	CP Recovery +0.1	
4148	1	1	Maximum MP +28	Dodge +0.8	
4149	1	1	Maximum MP +28	Accuracy +0.8	
4150	1	1	Maximum MP +28	Critical +8.9	
4151	1	1	Maximum CP +36.4	P. Atk. +4.8	
4152	1	1	Maximum CP +36.4	M. Atk. +5.5	
4153	1	1	Maximum CP +36.4	HP Recovery +0.1	
4154	1	1	Maximum CP +36.4	MP Recovery +0.1	
4155	1	1	Maximum CP +36.4	CP Recovery +0.1	
4156	1	1	Maximum CP +36.4	Dodge +0.8	
4157	1	1	Maximum CP +36.4	Accuracy +0.8	
4158	1	1	Maximum CP +36.4	Critical +8.9	
4159	1	1	P. Atk. +5.2	M. Atk. +5.5	
4160	1	1	P. Atk. +5.2	HP Recovery +0.1	
4161	1	1	P. Atk. +5.2	MP Recovery +0.1	
4162	1	1	P. Atk. +5.2	CP Recovery +0.1	
4163	1	1	P. Atk. +5.2	Dodge +0.8	
4164	1	1	P. Atk. +5.2	Accuracy +0.8	
4165	1	1	P. Atk. +5.2	Critical +8.9	
4166	1	1	M. Atk. +6.1	HP Recovery +0.1	
4167	1	1	M. Atk. +6.1	MP Recovery +0.1	
4168	1	1	M. Atk. +6.1	CP Recovery +0.1	
4169	1	1	M. Atk. +6.1	Dodge +0.8	
4170	1	1	M. Atk. +6.1	Accuracy +0.8	
4171	1	1	M. Atk. +6.1	Critical +8.9	
4172	1	1	HP Recovery +0.1	MP Recovery +0.1	
4173	1	1	HP Recovery +0.1	CP Recovery +0.1	
4174	1	1	HP Recovery +0.1	Dodge +0.8	
4175	1	1	HP Recovery +0.1	Accuracy +0.8	
4176	1	1	HP Recovery +0.1	Critical +8.9	
4177	1	1	MP Recovery +0.1	CP Recovery +0.1	
4178	1	1	MP Recovery +0.1	Dodge +0.8	
4179	1	1	MP Recovery +0.1	Accuracy +0.8	
4180	1	1	MP Recovery +0.1	Critical +8.9	
4181	1	1	CP Recovery +0.1	Dodge +0.8	
4182	1	1	CP Recovery +0.1	Accuracy +0.8	
4183	1	1	CP Recovery +0.1	Critical +8.9	
4184	1	1	Dodge +0.9	Accuracy +0.8	
4185	1	1	Dodge +0.9	Critical +8.9	
4186	1	1	Accuracy +0.9	Critical +8.9	
4187	1	1	P. Def. +18.8		
4188	1	1	M. Def. +15.1		
4189	1	1	Maximum HP +47.7		
4190	1	1	Maximum MP +55.5		
4191	1	1	Maximum CP +72		
4192	1	1	P. Atk. +10.8		
4193	1	1	M. Atk. +12.5		
4194	1	1	HP Recovery +0.3		
4195	1	1	MP Recovery +0.1		
4196	1	1	CP Recovery +0.3		
4197	1	1	Dodge +1.9		
4198	1	1	Accuracy +1.9		
4199	1	1	Critical +20.6		
4200	1	1	P. Def. +9.4	M. Def. +7.5	
4201	1	1	P. Def. +9.4	Maximum HP +23.8	
4202	1	1	P. Def. +9.4	Maximum MP +27.7	
4203	1	1	P. Def. +9.4	Maximum CP +36	
4204	1	1	P. Def. +9.4	P. Atk. +5.4	
4205	1	1	P. Def. +9.4	M. Atk. +6.2	
4206	1	1	P. Def. +9.4	HP Recovery +0.1	
4207	1	1	P. Def. +9.4	MP Recovery +0.1	
4208	1	1	P. Def. +9.4	CP Recovery +0.1	
4209	1	1	P. Def. +9.4	Dodge +1	
4210	1	1	P. Def. +9.4	Accuracy +1	
4211	1	1	P. Def. +9.4	Critical +10.4	
4212	1	1	M. Def. +7.5	Maximum HP +23.8	
4213	1	1	M. Def. +7.5	Maximum MP +27.7	
4214	1	1	M. Def. +7.5	Maximum CP +36	
4215	1	1	M. Def. +7.5	P. Atk. +5.4	
4216	1	1	M. Def. +7.5	M. Atk. +6.2	
4217	1	1	M. Def. +7.5	HP Recovery +0.1	
4218	1	1	M. Def. +7.5	MP Recovery +0.1	
4219	1	1	M. Def. +7.5	CP Recovery +0.1	
4220	1	1	M. Def. +7.5	Dodge +1	
4221	1	1	M. Def. +7.5	Accuracy +1	
4222	1	1	M. Def. +7.5	Critical +10.4	
4223	1	1	Maximum HP +23.8	Maximum MP +27.7	
4224	1	1	Maximum HP +23.8	Maximum CP +36	
4225	1	1	Maximum HP +23.8	P. Atk. +5.4	
4226	1	1	Maximum HP +23.8	M. Atk. +6.2	
4227	1	1	Maximum HP +23.8	HP Recovery +0.1	
4228	1	1	Maximum HP +23.8	MP Recovery +0.1	
4229	1	1	Maximum HP +23.8	CP Recovery +0.1	
4230	1	1	Maximum HP +23.8	Dodge +1	
4231	1	1	Maximum HP +23.8	Accuracy +1	
4232	1	1	Maximum HP +23.8	Critical +10.4	
4233	1	1	Maximum MP +27.7	Maximum CP +36	
4234	1	1	Maximum MP +27.7	P. Atk. +5.4	
4235	1	1	Maximum MP +27.7	M. Atk. +6.2	
4236	1	1	Maximum MP +27.7	HP Recovery +0.1	
4237	1	1	Maximum MP +27.7	MP Recovery +0.1	
4238	1	1	Maximum MP +27.7	CP Recovery +0.1	
4239	1	1	Maximum MP +27.7	Dodge +1	
4240	1	1	Maximum MP +27.7	Accuracy +1	
4241	1	1	Maximum MP +27.7	Critical +10.4	
4242	1	1	Maximum CP +36	P. Atk. +5.4	
4243	1	1	Maximum CP +36	M. Atk. +6.2	
4244	1	1	Maximum CP +36	HP Recovery +0.1	
4245	1	1	Maximum CP +36	MP Recovery +0.1	
4246	1	1	Maximum CP +36	CP Recovery +0.1	
4247	1	1	Maximum CP +36	Dodge +1	
4248	1	1	Maximum CP +36	Accuracy +1	
4249	1	1	Maximum CP +36	Critical +10.4	
4250	1	1	P. Atk. +5.4	M. Atk. +6.2	
4251	1	1	P. Atk. +5.4	HP Recovery +0.1	
4252	1	1	P. Atk. +5.4	MP Recovery +0.1	
4253	1	1	P. Atk. +5.4	CP Recovery +0.1	
4254	1	1	P. Atk. +5.4	Dodge +1	
4255	1	1	P. Atk. +5.4	Accuracy +1	
4256	1	1	P. Atk. +5.4	Critical +10.4	
4257	1	1	M. Atk. +6.2	HP Recovery +0.1	
4258	1	1	M. Atk. +6.2	MP Recovery +0.1	
4259	1	1	M. Atk. +6.2	CP Recovery +0.1	
4260	1	1	M. Atk. +6.2	Dodge +1	
4261	1	1	M. Atk. +6.2	Accuracy +1	
4262	1	1	M. Atk. +6.2	Critical +10.4	
4263	1	1	HP Recovery +0.1	MP Recovery +0.1	
4264	1	1	HP Recovery +0.1	CP Recovery +0.1	
4265	1	1	HP Recovery +0.1	Dodge +1	
4266	1	1	HP Recovery +0.1	Accuracy +1	
4267	1	1	HP Recovery +0.1	Critical +10.4	
4268	1	1	MP Recovery +0.1	CP Recovery +0.1	
4269	1	1	MP Recovery +0.1	Dodge +1	
4270	1	1	MP Recovery +0.1	Accuracy +1	
4271	1	1	MP Recovery +0.1	Critical +10.4	
4272	1	1	CP Recovery +0.1	Dodge +1	
4273	1	1	CP Recovery +0.1	Accuracy +1	
4274	1	1	CP Recovery +0.1	Critical +10.4	
4275	1	1	Dodge +1	Accuracy +1	
4276	1	1	Dodge +1	Critical +10.4	
4277	1	1	Accuracy +1	Critical +10.4	
4278	1	1	P. Def. +18.1		
4279	1	1	M. Def. +14.6		
4280	1	1	Maximum HP +46.5		
4281	1	1	Maximum MP +54.3		
4282	1	1	Maximum CP +70.2		
4283	1	1	P. Atk. +10.8		
4284	1	1	M. Atk. +12.7		
4285	1	1	HP Recovery +0.2		
4286	1	1	MP Recovery +0.1		
4287	1	1	CP Recovery +0.2		
4288	1	1	Dodge +1.9		
4289	1	1	Accuracy +1.9		
4290	1	1	Critical +20.6		
4291	1	1	P. Def. +9	M. Def. +7.3	
4292	1	1	P. Def. +9	Maximum HP +23.2	
4293	1	1	P. Def. +9	Maximum MP +27.1	
4294	1	1	P. Def. +9	Maximum CP +35.1	
4295	1	1	P. Def. +9	P. Atk. +5.4	
4296	1	1	P. Def. +9	M. Atk. +6.3	
4297	1	1	P. Def. +9	HP Recovery +0.1	
4298	1	1	P. Def. +9	MP Recovery +0.1	
4299	1	1	P. Def. +9	CP Recovery +0.1	
4300	1	1	P. Def. +9	Dodge +1	
4301	1	1	P. Def. +9	Accuracy +1	
4302	1	1	P. Def. +9	Critical +10.4	
4303	1	1	M. Def. +7.3	Maximum HP +23.2	
4304	1	1	M. Def. +7.3	Maximum MP +27.1	
4305	1	1	M. Def. +7.3	Maximum CP +35.1	
4306	1	1	M. Def. +7.3	P. Atk. +5.4	
4307	1	1	M. Def. +7.3	M. Atk. +6.3	
4308	1	1	M. Def. +7.3	HP Recovery +0.1	
4309	1	1	M. Def. +7.3	MP Recovery +0.1	
4310	1	1	M. Def. +7.3	CP Recovery +0.1	
4311	1	1	M. Def. +7.3	Dodge +1	
4312	1	1	M. Def. +7.3	Accuracy +1	
4313	1	1	M. Def. +7.3	Critical +10.4	
4314	1	1	Maximum HP +23.2	Maximum MP +27.1	
4315	1	1	Maximum HP +23.2	Maximum CP +35.1	
4316	1	1	Maximum HP +23.2	P. Atk. +5.4	
4317	1	1	Maximum HP +23.2	M. Atk. +6.3	
4318	1	1	Maximum HP +23.2	HP Recovery +0.1	
4319	1	1	Maximum HP +23.2	MP Recovery +0.1	
4320	1	1	Maximum HP +23.2	CP Recovery +0.1	
4321	1	1	Maximum HP +23.2	Dodge +1	
4322	1	1	Maximum HP +23.2	Accuracy +1	
4323	1	1	Maximum HP +23.2	Critical +10.4	
4324	1	1	Maximum MP +27.1	Maximum CP +35.1	
4325	1	1	Maximum MP +27.1	P. Atk. +5.4	
4326	1	1	Maximum MP +27.1	M. Atk. +6.3	
4327	1	1	Maximum MP +27.1	HP Recovery +0.1	
4328	1	1	Maximum MP +27.1	MP Recovery +0.1	
4329	1	1	Maximum MP +27.1	CP Recovery +0.1	
4330	1	1	Maximum MP +27.1	Dodge +1	
4331	1	1	Maximum MP +27.1	Accuracy +1	
4332	1	1	Maximum MP +27.1	Critical +10.4	
4333	1	1	Maximum CP +35.1	P. Atk. +5.4	
4334	1	1	Maximum CP +35.1	M. Atk. +6.3	
4335	1	1	Maximum CP +35.1	HP Recovery +0.1	
4336	1	1	Maximum CP +35.1	MP Recovery +0.1	
4337	1	1	Maximum CP +35.1	CP Recovery +0.1	
4338	1	1	Maximum CP +35.1	Dodge +1	
4339	1	1	Maximum CP +35.1	Accuracy +1	
4340	1	1	Maximum CP +35.1	Critical +10.4	
4341	1	1	P. Atk. +5.4	M. Atk. +6.3	
4342	1	1	P. Atk. +5.4	HP Recovery +0.1	
4343	1	1	P. Atk. +5.4	MP Recovery +0.1	
4344	1	1	P. Atk. +5.4	CP Recovery +0.1	
4345	1	1	P. Atk. +5.4	Dodge +1	
